gene_acc	Homo_seqid	OG	symbol	Hydractinia_seqid
NP_000316.2	Homo_17583	OG0000012	PITX2	Hs_planula_t.87239
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.11207
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.11713
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.14852
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.20655
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.21263
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.21264
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.22812
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.23688
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.24723
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.24723
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.3778
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.40086
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.40948
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.47300
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.50049
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.74880
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.74881
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.85107
NP_005020.1	Homo_35108	OG0000012	PITX3	Hs_planula_t.87239
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.11207
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.11713
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.14852
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.20655
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.21263
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.21264
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.22812
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.23688
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.24723
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.24723
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.3778
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.40086
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.40948
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.47300
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.50049
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.74880
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.74881
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.85107
NP_073207.1	Homo_5269	OG0000012	PRRX1	Hs_planula_t.87239
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.11207
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.11713
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.14852
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.20655
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.21263
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.21264
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.22812
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.23688
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.24723
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.24723
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.3778
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.40086
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.40948
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.47300
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.50049
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.74880
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.74881
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.85107
NP_006252.3	Homo_21167	OG0000012	PROP1	Hs_planula_t.87239
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.11207
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.11713
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.14852
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.20655
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.21263
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.21264
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.22812
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.23688
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.24723
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.24723
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.3778
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.40086
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.40948
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.47300
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.50049
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.74880
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.74881
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.85107
NP_001263380.1	Homo_33806	OG0000012	DRGX	Hs_planula_t.87239
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.11207
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.11713
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.14852
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.20655
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.21263
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.21264
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.22812
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.23688
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.24723
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.24723
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.3778
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.40086
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.40948
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.47300
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.50049
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.74880
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.74881
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.85107
NP_000442.1	Homo_64997	OG0000012	SHOX	Hs_planula_t.87239
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.11207
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.11713
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.14852
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.20655
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.21263
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.21264
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.22812
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.23688
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.24723
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.24723
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.3778
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.40086
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.40948
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.47300
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.50049
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.74880
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.74881
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.85107
NP_003021.3	Homo_15056	OG0000012	SHOX2	Hs_planula_t.87239
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.11207
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.11713
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.14852
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.20655
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.21263
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.21264
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.22812
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.23688
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.24723
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.24723
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.3778
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.40086
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.40948
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.47300
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.50049
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.74880
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.74881
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.85107
NP_001306003.2	Homo_56853	OG0000012	RAX2	Hs_planula_t.87239
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.11207
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.11713
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.14852
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.20655
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.21263
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.21264
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.22812
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.23688
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.24723
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.24723
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.3778
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.40086
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.40948
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.47300
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.50049
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.74880
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.74881
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.85107
NP_003915.2	Homo_16542	OG0000012	PHOX2B	Hs_planula_t.87239
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.12578
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.14609
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.14776
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.17566
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.17774
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.28870
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.39934
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.40441
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.4121
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.521
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.69289
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.78038
NP_005188.2	Homo_46113	OG0000017	FOXN3	Hs_planula_t.88386
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.12578
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.14609
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.14776
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.17566
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.17774
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.28870
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.39934
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.40441
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.4121
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.521
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.69289
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.78038
NP_036316.1	Homo_9175	OG0000017	FOXD4L1	Hs_planula_t.88386
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.12578
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.14609
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.14776
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.17566
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.17774
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.28870
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.39934
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.40441
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.4121
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.521
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.69289
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.78038
NP_001032242.1	Homo_24796	OG0000017	FOXK1	Hs_planula_t.88386
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.12578
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.14609
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.14776
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.17566
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.17774
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.28870
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.39934
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.40441
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.4121
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.521
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.69289
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.78038
NP_005240.3	Homo_45042	OG0000017	FOXG1	Hs_planula_t.88386
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.12578
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.14609
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.14776
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.17566
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.17774
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.28870
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.39934
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.40441
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.4121
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.521
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.69289
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.78038
NP_004463.1	Homo_19313	OG0000017	FOXD1	Hs_planula_t.88386
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.12578
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.14609
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.14776
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.17566
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.17774
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.28870
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.39934
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.40441
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.4121
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.521
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.69289
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.78038
NP_997188.2	Homo_30024	OG0000017	FOXD4	Hs_planula_t.88386
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.12578
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.14609
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.14776
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.17566
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.17774
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.28870
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.39934
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.40441
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.4121
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.521
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.69289
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.78038
NP_005241.1	Homo_51217	OG0000017	FOXL1	Hs_planula_t.88386
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.12578
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.14609
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.14776
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.17566
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.17774
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.28870
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.39934
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.40441
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.4121
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.521
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.69289
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.78038
NP_036318.1	Homo_2219	OG0000017	FOXE3	Hs_planula_t.88386
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.12578
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.14609
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.14776
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.17566
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.17774
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.28870
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.39934
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.40441
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.4121
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.521
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.69289
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.78038
NP_001445.2	Homo_54955	OG0000017	FOXJ1	Hs_planula_t.88386
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.12578
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.14609
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.14776
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.17566
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.17774
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.28870
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.39934
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.40441
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.4121
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.521
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.69289
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.78038
NP_005242.1	Homo_51216	OG0000017	FOXC2	Hs_planula_t.88386
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.12578
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.14609
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.14776
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.17566
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.17774
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.28870
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.39934
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.40441
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.4121
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.521
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.69289
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.78038
NP_004464.2	Homo_31363	OG0000017	FOXE1	Hs_planula_t.88386
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.12578
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.14609
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.14776
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.17566
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.17774
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.28870
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.39934
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.40441
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.4121
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.521
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.69289
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.78038
NP_004465.3	Homo_2220	OG0000017	FOXD2	Hs_planula_t.88386
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.12578
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.14609
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.14776
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.17566
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.17774
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.28870
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.39934
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.40441
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.4121
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.521
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.69289
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.78038
NP_004109.1	Homo_61517	OG0000017	FOXS1	Hs_planula_t.88386
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.12578
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.14609
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.14776
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.17566
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.17774
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.28870
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.39934
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.40441
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.4121
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.521
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.69289
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.78038
NP_036315.1	Homo_2500	OG0000017	FOXD3	Hs_planula_t.88386
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.12578
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.14609
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.14776
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.17566
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.17774
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.28870
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.39934
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.40441
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.4121
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.521
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.69289
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.78038
NP_036314.2	Homo_47530	OG0000017	FOXB1	Hs_planula_t.88386
NP_954586.4	Homo_30833	OG0000017	FOXD4L3	Hs_planula_t.12578
NP_954586.4	Homo_30833	OG0000017	FOXD4L3	Hs_planula_t.14609
NP_954586.4	Homo_30833	OG0000017	FOXD4L3	Hs_planula_t.14776
NP_954586.4	Homo_30833	OG0000017	FOXD4L3	Hs_planula_t.17566
NP_954586.4	Homo_30833	OG0000017	FOXD4L3	Hs_planula_t.17774
NP_954586.4	Homo_30833	OG0000017	FOXD4L3	Hs_planula_t.28870
NP_954586.4	Homo_30833	OG0000017	FOXD4L3	Hs_planula_t.39934
NP_954586.4	Homo_30833	OG0000017	FOXD4L3	Hs_planula_t.40441
NP_954586.4	Homo_30833	OG0000017	FOXD4L3	Hs_planula_t.4121
